row ID,row m/z,row retention time,OMICS_MHAE003_icMERS_12HRS_1_Lipid_027_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_3_Lipid_037_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_4_Lipid_022_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_2_Lipid_007_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_1_Lipid_041_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_1_Lipid_013_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_2_Lipid_031_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_5_Lipid_002_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_1_Lipid_049_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_4_Lipid_005_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_2_Lipid_050_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_1_Lipid_053_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_4_Lipid_023_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_5_Lipid_004_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_4_Lipid_034_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_1_Lipid_057_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_2_Lipid_033_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_3_Lipid_040_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_2_Lipid_039_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_4_Lipid_035_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_2_Lipid_059_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_1_Lipid_009_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_3_Lipid_021_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_3_Lipid_014_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_2_Lipid_001_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_1_Lipid_038_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_3_Lipid_058_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_5_Lipid_003_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_4_Lipid_008_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_5_Lipid_055_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_4_Lipid_029_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_5_Lipid_045_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_3_Lipid_052_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_5_Lipid_015_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_2_Lipid_032_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_5_Lipid_046_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_5_Lipid_020_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_4_Lipid_010_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_5_Lipid_019_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_1_Lipid_044_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_1_Lipid_056_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_2_Lipid_025_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_4_Lipid_047_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_3_Lipid_028_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_5_Lipid_017_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_3_Lipid_016_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_4_Lipid_051_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_3_Lipid_011_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_2_Lipid_043_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_3_Lipid_026_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,
2179,974.6588704846689,24.70447351063827,479924.044338571,631231.6426164113,923371.2170061879,689818.2213426848,759754.3361124992,673103.9901260411,365345.9325604025,799941.3843629339,904188.1569249916,684999.068931317,747384.0605124825,732718.1773278373,0,594918.4033348317,626311.0400135003,0,555085.6983091118,0,741759.7965982907,607745.7527942997,1347460.8852676162,1014204.3631495994,690511.8773153702,854745.7063726353,761176.5998279491,690940.7196769988,791501.3738837014,503222.5351203458,742824.6908414405,781560.0218890082,751788.0332898933,652824.5086338822,573050.379175736,806739.6437931362,769701.5897144831,643367.3639253057,934539.2147414873,822396.5736607572,714854.5936738001,675336.5606789232,802667.7626259993,892356.6445775641,689239.7502578129,766472.3638388059,939876.5092194874,723411.3897337234,710467.2718599758,866254.1966974589,645316.5025060409,923268.129374743,
2189,1631.872649938759,27.689649139784894,575156.2856205421,0,1154910.8623204865,958062.5703290241,901979.824614582,942556.5065110676,0,974670.7695949769,0,952752.157575937,1099707.745338055,884695.9250888552,0,0,787687.4426780976,1117686.0741808554,683975.6955215693,0,0,0,0,1396449.274122253,952327.2084418053,0,816158.4853271114,0,1056929.007193834,0,0,0,1061762.2777722292,737156.3863138458,0,1018018.0732128613,0,802222.7118416365,0,706348.3809089694,886185.8224201002,955204.4600044526,1144398.6454872817,1218746.2339448251,889985.673735319,1172108.5225901357,1312053.7616848396,919923.556140783,0,0,859736.7556722063,1486530.8710544908,
2190,939.5261556312469,24.031500526315785,525002.4370411802,0,641882.0853751398,0,0,902430.5994216833,2471313.0210144105,1394225.7021330972,0,0,1361332.939264895,3285856.7005035235,712574.4167249829,686421.4566172985,0,0,0,820115.2936829396,1352081.6800375637,1892872.3866034977,0,1682179.7288313431,817937.627560009,2930233.277588165,0,1215329.6888597852,2518204.500976523,1620810.9905110442,2702662.4300550777,0,2405624.8908940856,3716527.2314790175,3142909.730334082,0,2636652.0058748345,844563.1546516137,2716408.997291312,2353169.0521305157,2634765.5818725363,2817047.328320083,3435339.375689516,2635452.347879059,2615963.6420690045,2867598.4736514613,3622914.6535886815,996039.5750497603,1747833.060536224,4776889.700569206,3784337.090777101,2472459.267951225,
2192,654.4380329493864,28.14729039473671,601309.9687504151,0,784652.2303832974,588242.0681319884,661039.9056564319,0,666717.5441321831,0,599286.8257167453,928463.8053630462,0,950517.3013806398,534534.134927744,345130.45046597987,644200.2164267134,0,474184.8174906089,521225.6938604313,773340.4555477297,644052.4306128996,655379.0884258294,1185704.8426981503,530622.7515637593,1175080.464798508,0,905349.677813863,0,658718.0282891426,524841.8120102526,560216.0799502013,895299.7164410343,1041096.3617792302,823695.8253618365,543201.677076186,1168147.6290388866,497880.2887730393,1422276.6809434858,982871.544792252,1201873.020839422,923803.684231712,0,1152488.3985808778,1003631.8706694075,0,849718.207887011,755524.3103554787,1207171.1372996268,0,0,0,
2199,808.5242368302147,6.371568023255837,581842.054428441,765921.2638455667,1121816.1368901632,1020625.7602540792,0,910152.3422689731,592560.3603358411,0,1107684.2686836668,932657.7219941019,1428098.415729127,1099532.576820514,1178200.9682521888,864006.241862204,863483.2075754325,0,728015.683268579,868152.7660083924,913722.4312702111,755957.8925910756,1251838.9413592797,1341729.1897279536,963387.660590379,1086071.6651654327,806537.9032228335,838963.1292339815,967321.9802362557,837167.7246037107,963273.5680624279,982961.3579214558,925648.9982668858,0,671143.4572422125,1124527.2230697672,901198.4077807409,0,1148285.509527792,0,1087881.6634980713,0,1612526.628400532,1154758.9887996926,1058315.5327385701,1065953.3089235008,1106162.9827959042,910775.3769869361,1029907.2412790902,1117565.4022080644,897550.9766117493,1221945.814200799,
2208,302.247271851436,31.459893055555497,691616.3097727116,0,0,0,0,0,0,0,0,0,0,0,0,0,422499.2896054918,0,0,0,0,0,0,0,0,1737030.857758674,0,0,0,0,0,0,0,0,0,0,0,1100124.3152092954,0,0,0,0,0,0,0,1210265.1364277038,1619291.473926955,0,0,0,0,0,
2211,654.3300747841448,28.77043302083344,637308.4603074819,0,1231344.9654414528,705406.1499447933,902238.2243187395,0,0,0,0,0,1226843.2820576797,0,0,0,642012.0348759848,814572.1098059341,0,0,0,0,812393.9556661722,0,0,0,0,1112049.655319178,0,0,0,1224200.1215566841,0,0,0,0,2624916.0267547914,0,1412033.7415223056,0,0,0,0,2413712.097248743,0,2820175.862123487,0,787023.1784281414,0,0,0,1008218.7961994307,
2218,642.4343835700791,36.8256009090909,670415.4883144596,0,0,1446366.2824438354,0,927939.3986236672,832885.4924456144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929216.5702654225,1117058.798344554,0,0,0,0,1227054.9186621672,0,990860.8102709207,0,0,0,1013078.2963888394,1000083.1265585362,1019324.6439900174,0,0,0,0,0,
2223,1443.7775601848912,48.31812728070173,515348.52715698717,0,669420.3169487655,553128.259479492,858716.1992191931,0,0,716898.4856968786,784498.0965116451,695400.3758540199,695523.3142714327,756266.9345613342,0,0,0,1213676.516938115,662268.9643512523,0,560392.0921521753,0,0,0,0,0,690968.7056170704,0,0,724961.0907043334,0,0,705991.2396186864,0,0,0,0,0,0,573579.1661384088,719362.7344201517,0,0,976570.6533945135,0,0,0,0,0,1093080.441790027,0,0,
2263,581.4114847244809,30.94777750000033,565870.3148399831,0,0,0,0,0,0,0,0,0,0,815696.679407049,0,0,0,0,747500.2567455749,860250.614890096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085295.1543361961,0,0,0,0,0,1116965.4648871534,0,0,0,0,0,0,0,0,
2272,496.4196679812126,24.37082400000012,623883.150949825,0,1110707.3809994608,1039969.4848764797,1918787.6384577076,0,520626.035480061,0,1537044.1777655159,0,0,0,1895162.5655956916,0,0,0,0,0,884610.0736272306,786779.2821109082,3294507.508440179,0,1049603.8480362776,0,1107954.110155807,0,1856063.1927542118,0,0,0,1664594.087195503,1007902.8628310309,676341.835352267,0,0,650396.9879539288,861385.97998671,0,0,765029.6987186517,1315353.883974581,0,1310246.0160348916,1842467.9388791325,1026113.4518426048,0,0,1274381.9429485637,0,1352468.067045562,
2278,835.7360531602155,69.0362476666666,513017.80925975944,0,2069753.3725502272,0,0,0,0,0,0,0,0,0,3102769.6764901974,0,0,0,1941070.4477684747,0,0,0,0,0,0,0,0,0,0,879529.8709532877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2297,560.3851819947265,28.15488434523803,574024.9147313836,616601.4154042096,726481.8429564491,632400.820480657,628695.2058517452,0,700367.9693125953,0,581941.7778547559,947177.0983709,0,946088.3870474654,0,353545.8157740679,483276.80188464455,0,501693.9701957144,515001.87236015,754670.9221110756,648039.5398465047,607477.154557179,1225811.0583917648,489540.57549915795,0,0,901911.9079102721,0,690344.9741359416,657816.9311371137,550257.4000909093,911483.1227351439,980741.8008668681,848173.4120261128,0,0,0,0,0,0,910496.1989971998,0,0,938562.8302671507,0,0,779682.3223474846,0,0,0,0,
2300,517.3622043646989,23.224720333333202,787465.0034872845,0,0,0,588036.4446961994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015119.2923923443,1258765.745388585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067236.4115895315,
2315,730.4559841367092,7.898745909090727,462496.9217205573,0,0,0,0,857081.2163902192,0,0,0,0,0,0,814121.7037555887,0,0,0,0,0,636959.4328215319,0,1056371.9689065989,932865.8709924722,0,0,0,0,0,0,0,0,603288.436227658,0,0,0,0,0,0,0,0,605423.65814854,0,953583.3558987825,0,818915.5478815951,0,0,0,0,0,949526.6551255183,
2317,592.5260623693139,25.433869696969722,548658.9350614385,0,0,0,0,0,811351.0709780338,0,0,891617.7511618723,0,656259.1215783439,0,0,0,0,0,0,0,577816.9633549211,0,0,0,0,579431.6053110724,740239.0297023321,988859.5360103099,426758.76378968346,982869.9764502937,0,725736.5206351376,717236.384643139,0,0,0,0,0,0,1059812.767647848,749448.4045289697,925976.4493454546,1387658.219104309,897311.3352027645,771623.2598878003,0,0,1026894.2533501403,1226260.2574432555,815072.174374463,1507144.3019904534,
2336,359.2787742244149,25.218697916666674,603075.2041267247,766475.4960866596,1187174.8698545578,1160558.0600338543,1211763.716565259,908034.5808219681,0,0,1112789.404214426,867363.5536882384,990350.8538191167,836317.6300299662,1070303.0373368324,1029880.7619006403,884921.1548003517,0,768372.9443976437,875983.115313885,904382.226698337,761967.8023012384,1474476.5132547342,1395062.0214030445,917331.9634486189,1078179.3297173723,0,862234.2137526637,985613.0043981057,0,991153.2967383543,1015586.9821266506,980164.5336713255,749204.7120499328,0,1271847.4041736915,926781.7701858857,823234.9934509331,901804.8483391958,0,0,0,988032.1532390314,1100904.6018807376,894656.9657218552,1108266.6674006,646537.7815118157,0,899836.661011836,1194916.2851570605,854438.8163942376,896698.8669506103,
2338,784.5761471555664,26.30857749999995,403030.3420746329,620958.3184902135,0,0,707710.4246207568,0,526318.0109069095,0,897474.9345642242,803347.2361730158,817798.6541261821,793037.835669447,884476.920391321,0,696439.9801628259,0,0,805570.124677816,756388.8870423731,635571.2989050888,692381.2181563638,1132935.148933785,738013.9171501913,0,0,686693.1912081289,878933.9172663477,0,634518.3014493645,817900.5326401485,821252.6091562923,703720.7106782894,0,923665.9504596674,0,0,866856.8882995166,687384.7608409439,687320.1268882259,709559.6191874307,842078.8425284182,690362.6642998734,691218.0818884573,1056523.9509568387,953941.1777704724,0,785792.2726697277,1037783.8442535973,673788.9144434272,1107396.0004623327,
2341,1112.7969881560552,46.29073027777784,623478.6048393351,0,0,0,0,0,0,0,0,0,0,0,1625300.0249959142,0,0,0,0,0,1160719.843383417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145876.1125812423,0,0,1379893.6618985534,0,0,0,0,0,0,1128158.753500954,0,
2345,393.31420122891797,37.85813952380929,663401.0830794318,0,0,0,0,0,0,0,272330.8885595729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579405.0353369878,0,134876.12079682254,1493946.677182579,0,0,180219.46686531318,0,0,0,0,0,0,1859142.6769131743,0,0,0,0,0,0,0,0,0,
2349,520.3174099947074,24.329031568627528,560849.0744906873,0,629049.0686298909,0,0,547924.8537809162,0,0,604357.5864060736,0,0,0,0,0,502318.8916442834,819403.369475142,0,0,0,0,1221015.964791657,1001779.247839509,0,0,0,1042039.0482449761,0,0,957773.6265705444,648825.2685753978,0,972568.7884681757,0,0,0,0,0,748456.5558424034,0,1182706.6239544665,0,0,1120822.2004556928,0,0,1015142.9575859724,0,0,0,1503271.021027241,
2350,476.3938190043825,27.866617407407556,563872.608469471,0,0,0,0,0,650746.868980966,0,0,0,0,0,0,0,859964.3212497728,0,0,993604.3917409437,0,807110.0851211996,0,0,0,0,0,972465.7395208372,0,0,0,0,0,0,687866.9600859464,0,0,0,0,0,0,0,1122479.5812692782,0,0,0,0,0,0,0,867419.7400959391,0,
2353,1046.124499382065,67.02315772727269,334572.0399733234,0,0,0,757736.0668676968,0,0,1802217.7903112483,0,1369045.862471919,1459124.3268229146,2544067.389669366,0,240694.32219862536,0,347673.19189137954,0,0,1106401.3879164087,766804.231982805,0,0,0,1811607.3277976902,774759.6255004606,1772032.0510296796,2505111.6395850605,726169.9320062216,1993295.7463380138,0,2254444.9535104367,2412942.4331038934,2171309.209439101,0,1749236.6854024294,432308.9184653746,2186625.1492254073,0,1187105.1573386425,2063738.0531221998,0,1437361.1460877436,1325799.6107366737,1739216.4997648045,2206435.390507551,1247531.1654458377,2020542.856357717,2102520.459373093,2209044.969502889,2333476.2592948047,
2354,720.4721820847033,6.408570614035081,576747.3259037635,793925.3763944115,1176639.646331593,946873.2346598846,1121042.448709074,932748.8794215263,631786.778803271,0,1087587.4919100003,0,1184635.448651403,1072981.9676340614,1080066.6487246288,0,791657.0174300462,1053983.564418655,801086.2435600632,826072.5281074729,886689.8010176634,746088.2289424166,0,1310365.9168241415,919896.5869395162,1057557.8163025232,0,839929.5874854377,957574.9867019198,852046.0248253265,977584.7237952983,0,0,0,664949.8674498473,1050689.9198622776,1116340.6996198725,1096085.8296173662,1085160.1662875842,975332.2600600551,1051990.2306171947,0,1350717.0982149816,980236.9788294578,0,1165410.4697231527,1075533.859398614,935376.4459663081,1077874.1080635688,0,0,1202536.4793518167,
2383,393.31407442481,39.138912857142714,563559.4530450709,0,311036.0421001547,0,0,0,0,0,0,0,0,0,0,0,0,229824.8854554134,0,0,556051.7085361615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950624.5712085287,0,0,0,0,0,0,0,0,0,1563988.6282436985,0,0,0,0,1531444.7519748155,
2387,407.287027327207,13.554085055555566,506094.88909257256,763885.1689346996,1134784.4503941701,887234.6163185351,1088844.4192197209,853117.8004453209,0,765522.6432049834,0,690824.4188979338,0,0,0,0,862542.7644788392,911753.2161434606,811650.375496789,893791.0874896402,0,0,910696.4536257812,924151.841275767,951327.4072203687,787709.6153083111,732200.0100729638,0,1037983.9053874614,803346.0030942112,0,1105470.798853758,1015974.0353977646,0,634965.9589341984,1158224.6486538323,0,0,929025.805366289,851957.769682418,0,789597.1817780059,0,0,808475.3274393508,1000670.5617348312,0,0,0,0,748610.6405928147,805261.5024767928,
2389,764.4982522434999,6.404544430894369,584952.5179102428,825748.351117177,1240663.6238728159,1055236.040937343,1200378.5538306884,1041269.2149791617,0,1081734.520250136,1218032.7293725363,1061470.1795290099,1635704.198951252,1405198.1520388057,1183986.7601044748,905240.642713869,957656.3167419259,1299154.452653128,834527.3476134741,993561.8788692285,1024312.0000770121,852316.0733419474,1619989.379771594,1464397.569980021,1134050.7387399888,0,0,923032.2421464706,1135508.3929676795,0,1073522.5481699593,0,1118000.7092847575,0,685504.1323533545,1157464.8599471068,0,1404210.5400310436,1242719.641730958,1103941.5324391767,1157436.2877545222,1067539.578119154,0,1210861.6504769118,0,1183791.2206511036,1316491.336881477,1013519.2634742034,1207953.8692025715,1230326.362152423,1022781.4945487627,1324125.8627525542,
2394,534.3692106764544,39.63665083333342,469376.77922220575,569145.3128089786,927294.0301777575,951442.8748318779,712206.0376248054,909296.1374753362,0,0,0,0,0,0,0,0,0,0,1011669.9653173224,952814.4286729342,0,0,0,0,0,1087144.576302314,0,0,0,0,0,0,0,1134982.957935664,0,0,0,1226715.295160516,917460.8101079799,885444.6071691599,0,0,0,774833.7983698585,0,0,0,0,0,0,0,0,
2398,576.530840831874,18.079515333333497,499628.4372935426,0,264277.6161958515,0,0,0,0,0,0,0,532126.084617519,0,181323.69734505672,0,172184.6771085263,226070.85664420534,0,0,0,0,0,0,237199.24692330437,0,0,0,0,0,0,0,0,0,0,204078.6837619751,0,0,0,480302.25934521307,0,0,0,0,781558.1969809216,0,0,0,0,0,0,0,
2414,635.5317513719851,29.46709041666675,608555.9452069678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644098.6105675073,0,0,0,0,727201.2423267697,0,0,0,0,0,0,890214.7374266834,0,0,0,0,0,834730.4867739028,0,0,1088450.2899649392,0,0,0,1010583.6527599567,0,0,0,0,1767886.4453618398,
2438,958.6638540794227,27.30145098039218,344915.4510034069,0,0,0,643508.0315760091,0,333082.6453711367,0,0,589898.1081015299,0,576784.8829054459,0,0,496979.070828916,729092.3196048652,511583.348682503,0,0,0,805548.8371832696,724476.1791304576,0,0,528651.5206893799,588281.2582069295,698812.6312653515,0,0,0,0,0,431293.735069617,0,0,0,0,667406.9476083922,0,605925.0499829641,0,0,0,0,0,0,626166.4832463207,0,0,0,
2440,655.430349992246,33.75723803921566,513903.5698648427,711745.1400959529,0,0,973592.8929908602,0,0,0,0,805915.351703813,0,0,0,0,769535.2259306697,0,695529.174443986,839112.1027277486,0,0,899092.835620781,0,0,0,0,0,916546.296071463,0,0,909058.0968600304,0,0,0,0,0,0,0,0,0,0,929927.1489709486,865298.0832401066,0,730096.5642491616,0,715988.5018691109,729123.3753881392,0,725781.133728432,994106.7906216015,
2443,768.4340025305854,24.08218813725494,518237.1808302123,0,943202.8652485226,817321.1638783233,0,3517811.5441542203,0,748741.480297873,0,0,0,0,3954884.193431118,0,703660.9783461003,710832.1137787367,0,2220751.706777993,0,0,0,0,2312364.0524737285,4072378.085779663,0,849430.1910477224,0,0,0,1209553.8048725864,0,0,0,860821.777998567,0,0,1024878.2601167123,0,0,0,0,0,0,1940658.2118645073,0,0,903663.2541650874,0,0,0,
2447,344.3710747317951,32.23074043859653,540379.4643181192,0,676613.5324591092,681383.5394132821,509876.9626361788,643784.8314386884,973748.0813049774,0,0,0,0,0,575813.5915368028,0,0,784807.5252178258,0,535469.882109435,647697.2885391817,729674.4580521479,875055.0041507758,0,0,0,0,0,0,0,0,0,1010138.8695947424,0,0,0,0,786707.0199208749,0,0,0,0,0,0,0,783164.983204328,1162752.9485925003,1059966.5495046775,0,1138825.0522795988,0,983932.7737981398,
2452,914.6382651092322,27.604880833333336,439221.21825585945,0,0,0,0,0,460666.9657011058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943625.4343731892,0,0,0,0,0,0,0,0,0,0,0,893035.0833448297,0,0,0,749009.4870432033,0,0,0,717943.879106772,0,0,0,
2457,678.6731721287192,40.84864472222216,521688.02151273086,0,601874.0756056646,0,0,0,0,0,0,0,0,0,427686.4929356407,0,393354.1039130201,0,372355.14748326625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863090.3024941006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2471,268.2629607329536,39.65094148148145,576486.9533418346,0,0,0,0,562121.4142156367,0,0,807512.575454968,487995.31243263383,0,0,0,0,0,0,0,645747.452232169,0,0,874738.5822840161,0,0,535644.6756061068,0,0,0,0,0,0,0,0,0,0,0,498702.0901877666,0,0,0,0,0,1191849.744366586,0,0,0,0,0,0,0,0,
2483,490.4965944766123,66.98845346666668,385923.5795422467,120997.31837918851,0,0,0,0,1164027.355914448,1160403.8527215635,0,1110080.1251070616,894392.171773828,891419.2787225657,0,0,0,0,0,0,0,0,0,0,0,2028565.1547875444,541049.0620945259,1584928.290699395,1267318.518399491,426861.2725043979,1818891.4366651312,200675.1792267708,0,1639388.303421943,1235698.0074406904,0,0,0,0,310915.07654633664,0,1524736.2428652365,0,2727106.0446127057,1476641.637089592,1172930.6724779727,2147240.4671471147,1638154.8079452477,0,1757056.1762668143,0,1696948.7068563516,
2491,740.550253592447,26.98242911458332,442125.0350506467,0,911604.9462512224,841993.2627745483,0,0,452832.99864797713,0,994080.0078493406,767502.5458786087,945044.5152316301,728556.5733509485,852186.8311952869,801283.4861273627,779421.8498277329,0,651005.5246187652,691519.0892141438,756855.2210847051,749387.2233962917,0,0,0,780464.1528741303,0,776348.0402520983,0,0,856665.1540295229,801130.0334981096,816095.3596236913,0,609100.2425448791,897368.3402581918,1071862.1397833368,757347.1805870594,978774.0568636176,768513.9805752906,0,837723.2963830538,0,0,762602.9422747272,1061043.8182106125,999006.7858594966,0,0,1020760.4618843002,802848.287086928,0,
2497,1014.6533537111592,24.38375535087726,422937.8352597274,615201.2088554563,925046.7169509055,0,815641.7254979671,770899.9374550965,416699.4019604711,0,0,0,782501.2704686573,0,0,0,0,0,539319.628675948,0,0,518998.93802077125,793544.0805075418,0,0,0,482445.4986162664,0,0,0,0,712835.6712208615,669146.797489014,775607.2822106066,0,0,0,0,789209.2254740382,0,0,0,0,0,661793.9256650477,912873.6261008679,0,679925.5581504785,0,0,0,854866.0671248469,
2504,711.4920481057021,49.519099803921506,422930.3451342677,0,641963.237664023,392333.70938788366,675151.1715491813,0,2109294.5397034157,296415.86576359486,0,0,620639.9334076606,1536506.3071163173,2885024.0072549987,0,378342.500322105,0,2189292.5818477613,1461594.3205047795,1295386.596391562,0,775439.1292338648,2413942.0244378075,2751581.449036177,4571238.104342888,0,454015.49423906516,842662.0610095429,0,0,0,1002996.1827440807,1541869.767043636,1607263.924067049,414029.863257614,902388.6329648059,3545206.899621765,534331.9538290997,0,0,1149071.439917894,1271611.9212848106,773689.3097317476,1034226.2261633012,872271.5555958766,1132179.9596241096,0,0,1956206.7306309354,0,434154.7401501889,
2517,514.3489066529112,23.0031481666667,499167.1991568033,0,0,0,0,623611.5788756345,0,0,0,0,0,729434.6901952322,0,0,0,0,0,0,0,0,0,0,1050998.379122599,0,0,0,0,0,819096.9497828154,0,0,0,0,0,0,1592795.835831769,0,0,482539.55779096606,0,0,0,1016540.9911598666,0,0,0,0,0,540453.9135445829,915309.4446398483,
2521,359.1462607415141,3.3498466666667106,107546.0876814794,0,776173.4987887496,0,315564.38247898815,360963.4702528521,433638.59728481097,868200.7998712591,805888.5720372924,0,0,1876121.871631123,796157.8698966347,0,0,472516.6661932183,607903.95301393,536799.4308685585,139984.68230943207,257105.42354277446,883957.8710515217,0,386325.3959519773,761381.3992622541,0,642222.2911011174,322366.4761419869,1024169.5866973258,444975.8462732508,215742.63855417748,1049708.63493607,569919.3255847682,1021231.5040159466,202056.2089225655,925211.3812001797,0,755412.2023761353,0,1270882.989675209,571681.449109268,1104894.4964904494,539310.3442724475,510899.82760552195,657786.0387938311,819900.9419149804,855136.2068124537,0,1196873.9102360725,1426531.145748701,0,
2525,208.16919607160088,27.702608500000004,491823.0301059592,0,1888741.3276376268,0,0,636865.2419617785,0,0,0,0,752958.2668458292,769744.0414275174,599084.5519859297,289879.44178729603,0,0,0,827434.218729347,529799.6609972368,0,0,1004229.7012538972,523879.7518739644,1060735.3123990335,567400.9008725627,0,1032854.674469427,409589.36667095055,0,0,924994.93973925,768510.8244473687,347325.0940486413,0,0,0,0,0,0,0,994253.6620757511,0,0,0,1166466.305672995,0,0,0,0,0,
